-94.90929,63.40628,1534.188
-104.4262,62.8587,1538.07
-102.134,65.24251,1522.569
-111.6699,64.7961,1527.952
-108.5802,71.49642,1512.555
-118.2538,71.81095,1518.148
-113.0798,82.69082,1504.435
-123.3757,83.80662,1510.273
-78.39046,59.4963,1522.868
-85.71428,62.21467,1529.102
-84.42091,62.12021,1511.523
-92.97652,64.44363,1517.122
-90.16188,67.21307,1500.985
-99.11618,69.95396,1506.774
-94.34471,76.37999,1491.976
-103.3564,80.01626,1498.171
-71.82514,55.51171,1518.17
-76.7504,58.06592,1506.167
-82.01752,62.94046,1495.395
-86.21645,71.68005,1486.055
-43.46078,8.644953,1495.829
-51.95989,30.88417,1502.444
-45.53622,16.911,1498.021
-56.0368,30.70192,1468.268
-42.16573,0,1496
-55.44068,37.24396,1506.011
-49.02856,8.419081,1483.198
-55.51642,32.28003,1490.491
-50.20099,16.74645,1485.037
-54.85647,26.9042,1476.894
-48.72821,0,1482.41
-59.46046,39.37699,1493.798
-51.85816,8.78235,1472.335
-58.94458,35.32951,1479.716
-52.47041,17.86352,1474.275
-52.36016,24.75426,1487.649
-51.84527,0,1471.618
-63.71674,43.13254,1482.671
-51.92978,9.68725,1463.763
-61.33229,40.83365,1470.709
-52.59817,20.06444,1465.793
-48.84709,24.32312,1499.638
-52.05109,0,1462.975
-66.84946,50.22377,1473.327
-114.5934,59.99579,1544.64
-120.8897,62.66549,1533.155
-127.7474,70.16112,1523.085
-133.7077,82.46456,1514.872
-129.2126,58.218,1538.225
-136.3688,66.10739,1527.006
-143.1222,78.52573,1518
-136.3219,51.76408,1542.887
-143.6224,59.75956,1529.957
-151.143,72.25703,1519.789
-142.4347,44.00262,1547.305
-149.4537,51.57664,1532.325
-157.7607,63.81794,1520.713
-147.8013,35.43078,1551.259
-154.156,41.96216,1534.59
-163.0967,53.13126,1521.391
-152.1087,26.16149,1554.656
-157.9424,31.2488,1536.883
-167.228,40.41534,1522.283
-156.5549,0,1559.878
-162.5017,0,1540.998
-172.8486,0,1525.01
-65.86808,50.47779,1514.322
-69.99271,52.54854,1501.547
-74.9481,57.18737,1490.336
-79.05126,65.71185,1480.772
-172.1245,13.02623,1524.541
-156.2072,7.830608,1559.185
-162.0549,9.642467,1540.446
-160.6168,20.15004,1538.962
-170.2347,26.64308,1523.464
-154.8864,16.62362,1557.413
-97.5533,241.7111,1375.563
-72.08189,216.7197,1363.53
-64.39978,203.1836,1361.838
-51.67818,182.1394,1357.933
-44.57469,174.917,1352.621
-37.56417,168.6614,1344.454
-31.25853,162.7305,1334.383
-25.5872,157.109,1323.862
-20.78927,151.1378,1314.349
