0,0,0,0,0,0
-0.002255626,-0.036947543,-6.901330475,0.791949357,0.002405238,-24.68023235
0.314888306,0.870150406,402.101385,-0.103469851,0.002275785,-747.8042593
0.104839672,1.434483797,-5.064830836,0.0195413,0.00260802,-209.9839753
0.061816471,0.72921516,47.07098013,0.141709387,-0.002818213,-147.5995029
0.241835376,1.752372996,-84.39349215,0.253652397,-0.010697556,-395.5137037
0.373048799,2.653506768,-215.055849,0.455342153,-0.019660509,-563.2226773
0.311232328,1.924291608,-262.1268291,0.313632766,-0.016842296,-415.6231744
0.180018905,1.023157837,-131.4644723,0.11194301,-0.007879343,-247.9142008
0.136594552,5.668000055,2.950044564,-0.061486107,0.012726869,-385.4191962
0.005847619,0.382420738,-4.390563932,-0.015169534,0.001691621,-18.52461713
0.297908123,19.00640111,-103.4302464,1.421830576,-0.020204746,-968.2728549
0.270619418,11.85728423,39.87724301,-0.268517296,0.045182299,-813.2721068
0.322862133,4.418214802,-289.8400621,0.321742938,-0.022355712,-480.5129176
0.279526543,14.34996001,15.70440737,0.69317446,-8.42E-05,-870.8638805
0.527054347,-0.627113527,-319.4878243,-0.057599825,-0.011724189,-661.5335566
0.125923964,0.184758389,524.9266791,-0.606663269,0.020964714,-485.8467441
0.415249747,0.122420305,551.6197271,0.296713049,-0.003238754,-980.4824573
0.033349977,0.246250381,20.77084051,0.111603259,-0.002612264,-73.51758467
0.110249293,0.726296745,-34.36761272,0.10960214,-0.004350825,-180.8705625
0.056675048,1.142315496,10.38008937,0.387232442,-0.010773494,-131.943018
0.087699818,0.502077014,-40.16950371,0.180175508,-0.006804511,-135.2089834
0.003323956,0.232055579,5.060028327,0.052328683,-0.000784796,-15.4295822
0.095978295,1.617861519,-6.661307372,0.197840727,-0.01119535,-192.0071659
0.041572864,0.468848865,0.987152653,0.0928308,-0.004639119,-79.57152157
0.197059677,7.3732052,55.91159831,0.598438411,-0.023657171,-544.721183
0.463444028,17.57541229,1.883721042,-0.876349608,0.032794586,-1223.11662
0.526235322,3.019874897,-374.509033,0.486635115,0.006760123,-767.7839064
0.313857037,1.024309551,-157.4158402,0.203272931,-0.009163534,-455.0754892
0.134741127,2.381459329,42.6163558,-0.152096811,0.011979126,-312.1559288
0.152812033,4.836045265,13.73501797,0.036303754,-0.008439596,-377.3343933
0.518990469,0.008516558,1464.532629,0.007795935,-0.000445259,-1620.081118
0.99911911,0.019653945,6.07833006,0.004957107,-0.000340398,-1635.709418
-0.004364617,1.870096173,-24.35765688,0.16906516,-0.006868464,-28.82242751
0.250346041,15.35776048,-3.019833055,1.65443604,-0.096944604,-776.1305805
0.273321613,14.83658269,34.05830301,1.548332978,-0.089721367,-822.8710181
0.382075121,1.702914956,-174.0605037,0.528416552,-0.004531949,-593.0133862
0.383524692,1.684125608,-175.9406949,0.512359776,-0.003080056,-594.7867272
0.3841103,1.657833084,-181.0488515,0.504508562,-0.00319918,-591.9287661
0.379663464,1.731361366,-163.077151,0.540336779,-0.006024209,-594.522306
0.004799116,1.375326377,-20.83828959,0.087025946,-0.003332284,-33.0916552
0.302980378,11.2224387,249.6221351,3.701479408,-0.077346738,-985.1774259
0.723652031,11.64647312,452.7670066,-0.525882383,0.050796435,-1761.411259
0.34043741,14.688307,-141.9423307,-2.678849038,0.119201466,-890.5933937
0.165228808,1.571001748,119.2517133,-1.95513163,0.052973457,-354.2282254
0.647213995,2.770383954,-174.8661024,2.08630148,-0.062644654,-1053.396542
0.087145906,2.729846553,-2.098430126,0.023105981,-0.000964208,-213.307414
3.98E-05,0.996975054,-0.098216069,0.00182483,-1.92E-05,-26.42019703
4.92E-08,2.76E-05,0.993177654,1.33E-05,-6.56E-07,-0.524312853
-1.79E-05,0.001838888,-0.146254637,-0.001331649,6.49E-05,0.041359567
-0.00012911,0.00035171,0.089953362,0.00453138,-0.000149987,0.135930659
-0.10307031,1.116922974,48.22205646,0.539238322,-0.012407646,105.5847619
0,0,0,0,0,0
0.948251589,0.245673925,153.9890845,0.170847887,-0.006539198,-1636.508256
-0.082790353,1.026991999,34.58889185,0.279177499,-0.010246587,89.77995508
0,0,0,0,0,0
0.856950741,1.176696645,43.13213042,0.255148021,-0.007408652,-1455.861041
